energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.882,0.107,137.502,0.0395,0.195,0.00182,3,0.659,9,279273,-7.186,0.357,1,audio_features,spotify:track:00kRs58x4oko9xoqTk5K84
0.877,0.2,121.041,0.0535,0.00104,0.515,4,0.466,3,218288,-6.253,0.223,1,audio_features,spotify:track:5VW0SagBIrGCmwlL1j51c6
0.905,0.104,83.978,0.0477,0.000348,0.00182,4,0.44,8,246006,-6.308,0.568,1,audio_features,spotify:track:0ILT475efW2vVY5pxvCj0m
0.991,0.453,163.048,0.1,2.93e-05,0.538,4,0.33,3,217133,-5.162,0.172,0,audio_features,spotify:track:2xQoftRvm3Uk1V77dcArB3
0.824,0.0477,82.021,0.0342,3.71e-05,0.0515,4,0.426,7,189363,-3.698,0.521,1,audio_features,spotify:track:3cWAHAlvLALNA0hnqmUzsB
0.887,0.625,180.059,0.103,0.00142,0.0,4,0.381,10,266802,-5.664,0.432,0,audio_features,spotify:track:4ZchQfKd153Aq5NlhHQd5G
0.699,0.372,95.994,0.0253,0.108,0.000805,4,0.682,2,271253,-7.09,0.844,0,audio_features,spotify:track:0CS8pfaruqU1ykgmwLteRb
0.709,0.0675,143.113,0.0431,0.204,0.00438,4,0.503,11,281227,-5.809,0.12,1,audio_features,spotify:track:0leJYiYyZE6jjXCEVYUQAm
0.566,0.38,112.362,0.0291,0.000878,0.0,3,0.282,11,236253,-6.924,0.477,0,audio_features,spotify:track:1W0OCrMsRP1SLTEdw3JwEz
0.316,0.595,94.619,0.0297,0.135,0.244,3,0.215,3,258986,-12.201,0.19,1,audio_features,spotify:track:5Zz8mrmVVhOq3iuv8Gh0MX
0.529,0.106,141.982,0.0385,0.0946,0.00722,4,0.55,10,232373,-7.338,0.323,0,audio_features,spotify:track:02A2Mi0vR68au8FHSX3xmc
0.601,0.137,131.189,0.0473,0.229,0.0,4,0.448,1,298027,-7.448,0.237,0,audio_features,spotify:track:039r7YKjSzc27JOgncf2O3
0.667,0.281,82.522,0.0284,0.00848,0.0,4,0.501,4,181387,-6.196,0.283,1,audio_features,spotify:track:0ty8clX5vC9cc08KqywES5
0.323,0.115,80.12,0.0302,0.178,0.000206,4,0.245,3,300030,-9.289,0.0388,1,audio_features,spotify:track:4Ppc2CyPzXObEOLgDkP5ZR
0.847,0.0916,105.03,0.0529,0.00743,0.0,4,0.531,1,207679,-3.907,0.38,1,audio_features,spotify:track:11IJA30efHAJLO3qroPh5L
0.907,0.0346,151.943,0.0809,0.00563,0.0,4,0.448,10,219751,-6.525,0.541,1,audio_features,spotify:track:3nqBryLF2uAohrXmhf6Bb6
0.35,0.112,129.796,0.0301,0.0165,0.000319,4,0.286,0,250813,-8.427,0.0871,1,audio_features,spotify:track:1f133Oqpwft2mGNp5cWqaS
0.495,0.13,145.958,0.0312,0.0595,0.026,4,0.452,3,259726,-6.661,0.104,1,audio_features,spotify:track:36xwNYxEMJejnPsLcnGF5P
0.571,0.123,139.994,0.0321,0.0106,0.00945,4,0.408,4,206573,-5.533,0.118,1,audio_features,spotify:track:15I2gq8Nill5zwxabTFD6f
0.279,0.102,151.928,0.0333,0.878,0.873,4,0.288,9,225652,-15.471,0.158,0,audio_features,spotify:track:5vAcqv44Qd28FhUYGYMdDJ
0.57,0.0778,121.021,0.0472,0.158,0.0214,4,0.629,0,244711,-6.076,0.0945,1,audio_features,spotify:track:1aXeg5uXYoFsxkNzlRJdWO
0.417,0.305,80.013,0.0276,0.814,6.56e-05,4,0.326,7,204225,-9.118,0.0422,1,audio_features,spotify:track:58VbElSOxvLsQBtetg0PcT
0.65,0.256,119.981,0.163,0.0448,0.000313,4,0.862,9,146000,-4.39,0.679,1,audio_features,spotify:track:6L4BJnZqC8s77W0yqHYes6
0.699,0.136,100.999,0.0237,0.789,0.402,4,0.607,7,230875,-7.127,0.594,1,audio_features,spotify:track:5QiVdU2YjyXPkED13w3iDa
0.169,0.108,109.964,0.0421,0.981,0.907,4,0.795,9,160653,-18.729,0.257,1,audio_features,spotify:track:6LtZ0t1QmaZJhd39jd9Ogs
0.467,0.0951,145.021,0.0309,0.458,0.0207,4,0.625,7,267310,-9.418,0.039,0,audio_features,spotify:track:4N8YnMrpHsxkZzvAeV5iCY
0.719,0.111,127.965,0.0537,0.0776,1.72e-05,4,0.871,0,155156,-4.098,0.967,1,audio_features,spotify:track:4ApsV1TR25c5Wltkkk6g3R
0.64,0.114,107.985,0.0915,0.0691,0.0235,3,0.348,6,235947,-4.834,0.27,0,audio_features,spotify:track:6pXDvHZhooQ6y0pmCxH7Df
0.773,0.596,128.961,0.0287,0.353,0.184,4,0.618,9,317147,-7.074,0.388,0,audio_features,spotify:track:15udHBVOwWq4qElILsnSNg
0.59,0.769,82.657,0.0349,0.784,0.698,4,0.414,9,114651,-10.315,0.232,1,audio_features,spotify:track:33EcbUkghGXALjuR21AhKS
0.149,0.113,136.78,0.0435,0.974,0.955,5,0.2,5,111764,-15.817,0.0371,1,audio_features,spotify:track:3HklzH9P8KXUEEh7WSaO1V
0.527,0.363,133.906,0.0772,0.0781,0.172,4,0.795,4,199782,-6.287,0.653,1,audio_features,spotify:track:5qfZDgNQTzWgE5rMNSpGW6
0.67,0.23,103.366,0.0463,0.501,1.55e-06,3,0.283,6,166500,-1.255,0.0397,0,audio_features,spotify:track:07AnEMlG1AEbloKYzgDO0k
0.823,0.262,120.042,0.049,0.201,0.00659,4,0.547,2,229963,-5.815,0.199,0,audio_features,spotify:track:4rsRWjF8UzY8CHkS2cJrR1
0.307,0.0837,134.895,0.0361,0.183,0.55,3,0.638,2,138827,-9.183,0.607,1,audio_features,spotify:track:4asiQcpBNv9glrVdWRa1F6
0.921,0.0781,154.284,0.0675,0.00578,0.00012,4,0.281,1,281964,-4.936,0.347,0,audio_features,spotify:track:1bdasZ2bcjHFAEJcChTvuX
0.743,0.283,156.221,0.0349,0.123,0.0,4,0.476,5,184474,-4.767,0.513,1,audio_features,spotify:track:3ATD9XGdgIRLAhviHOIh8q
0.147,0.286,81.991,0.0404,0.563,0.00102,4,0.55,0,201951,-18.675,0.0346,0,audio_features,spotify:track:5HsSsEeP3hU9QSfHZrzbtA
0.702,0.0973,178.493,0.0334,0.133,0.0,4,0.411,1,184440,-4.702,0.407,1,audio_features,spotify:track:3Nnm4EROP8wEnMpcmapvLR
0.797,0.129,110.014,0.051,0.000546,0.000984,4,0.535,11,218318,-4.772,0.442,0,audio_features,spotify:track:5BBDUNhbvSwScK0YVTeVkA
0.927,0.355,143.057,0.0708,0.0748,2.19e-05,4,0.423,4,252707,-2.81,0.537,1,audio_features,spotify:track:0bSE5Fst6A1mSjbE3pgdnE
0.344,0.114,90.044,0.0577,0.466,0.871,4,0.749,10,181347,-13.098,0.533,1,audio_features,spotify:track:274Ki3rHsY5OqO9wgCareB
0.8,0.256,140.093,0.0365,0.00516,0.00434,4,0.568,0,264435,-8.773,0.691,1,audio_features,spotify:track:4Qrvjuc9ih2GDWbBoJqOsy
0.776,0.0826,129.993,0.0363,0.369,0.754,4,0.638,0,264957,-7.686,0.447,1,audio_features,spotify:track:4dsS8kKgN1QLjZPBtNgpnd
0.842,0.114,89.972,0.0362,0.00113,0.000147,4,0.425,5,218000,-6.7,0.684,0,audio_features,spotify:track:7FVd8uGDHoyZmH4ORD9HIU
0.832,0.226,108.028,0.048,0.000216,0.0,4,0.493,8,231373,-5.973,0.426,1,audio_features,spotify:track:2PQ5qbGvqqaNryS14cSNC9
0.669,0.0865,130.012,0.026,0.00744,0.0,4,0.652,6,237120,-6.127,0.44,1,audio_features,spotify:track:5Te5bKselzHcNRMerKDZLd
0.635,0.0975,139.982,0.0269,0.252,3.21e-06,4,0.446,6,185773,-5.058,0.263,1,audio_features,spotify:track:3iaQIMpxVZoDK2hKxUpkaD
0.962,0.178,189.781,0.172,0.00687,0.0,4,0.287,7,157680,-2.731,0.406,1,audio_features,spotify:track:04Ld1ywZbqqWPSKCoCWE5e
0.736,0.136,128.025,0.0327,9.15e-05,0.0,4,0.534,8,223160,-5.968,0.313,1,audio_features,spotify:track:4aQmNwdZaSFK8J72hR9YHu
0.974,0.245,110.971,0.179,2.04e-05,0.702,4,0.434,5,242947,-3.872,0.185,1,audio_features,spotify:track:0gq2L4cAUyqwI8qUmSXUsw
0.948,0.133,110.054,0.118,0.0148,0.000289,4,0.502,8,258496,-4.174,0.226,0,audio_features,spotify:track:0IFdADSQq9y4izJNflNYYl
0.96,0.39,175.124,0.0847,2.95e-05,0.00651,4,0.331,10,216667,-3.47,0.323,0,audio_features,spotify:track:6MhGELqLSaXR3840Kf4X4E
0.76,0.0697,75.924,0.0339,0.000895,0.0,4,0.39,1,207267,-5.303,0.478,0,audio_features,spotify:track:5b29hHZnPqbLHbgLsEIaXC
0.93,0.138,82.484,0.0815,1.12e-05,0.0,4,0.466,9,210040,-4.66,0.415,1,audio_features,spotify:track:4DtYDMVeo0B0vpSNjhJfEV
0.956,0.109,116.981,0.203,0.00472,1.12e-05,4,0.431,11,272192,-4.596,0.151,0,audio_features,spotify:track:4OjEyJRI6L9yKXMTbuaP45
0.713,0.508,138.563,0.0397,0.17,0.0,4,0.329,11,122979,-6.484,0.45,0,audio_features,spotify:track:4E3U39bAmc61R0hZu2xciI
0.25,0.12,134.971,0.0308,0.613,6.62e-05,4,0.626,1,216370,-8.006,0.308,0,audio_features,spotify:track:7zfTF24acTKL42XSfzGETi
0.312,0.16,109.983,0.032,0.334,0.0,4,0.766,9,174028,-10.669,0.524,0,audio_features,spotify:track:6qWOxrhdSDpElY8tGMyt4f
0.283,0.292,75.019,0.0299,0.0383,0.0336,4,0.649,6,158067,-10.624,0.521,0,audio_features,spotify:track:42XktxKkoDrsyO3gZizdtt
0.694,0.136,96.045,0.0519,0.523,0.116,4,0.732,0,242423,-6.67,0.306,1,audio_features,spotify:track:1zXX9sBeDiUDy4ugl8HrW5
0.99,0.395,179.91,0.123,0.00274,0.0,4,0.365,4,235453,-2.343,0.285,0,audio_features,spotify:track:7sAuBWA8EwMLf9v78Ztx6r
0.629,0.222,109.031,0.0529,0.501,0.946,4,0.586,0,366157,-8.037,0.276,1,audio_features,spotify:track:3Bw99kE5w9R5gSVFhxahcB
0.229,0.137,94.002,0.0349,0.939,0.29,4,0.308,9,160240,-16.324,0.166,0,audio_features,spotify:track:74zij4fAt78COJneFlbeYH
0.46,0.108,120.019,0.0339,0.109,0.00229,4,0.582,9,177853,-10.783,0.0693,1,audio_features,spotify:track:7tEacrTfGdnqOIYeyUXqGR
0.536,0.0786,131.013,0.0273,0.715,0.904,3,0.592,1,360023,-11.561,0.263,0,audio_features,spotify:track:31MhrEh2KaF3rdPypXKcRK
0.326,0.112,90.085,0.0268,0.896,0.0145,4,0.46,9,271487,-12.29,0.0856,1,audio_features,spotify:track:3m31F8mtes8O4ynNsEPVBc
0.66,0.0756,113.449,0.0337,0.508,0.403,4,0.827,6,269143,-9.669,0.904,1,audio_features,spotify:track:6ixkZ2Q9gQeh52C6GxbETg
0.63,0.464,147.872,0.0265,0.201,0.483,4,0.505,11,250665,-5.654,0.164,1,audio_features,spotify:track:1exRUwsk3ak0sjNQDTTnO4
0.463,0.0733,121.068,0.0334,0.529,0.00611,4,0.611,0,263625,-6.557,0.0773,1,audio_features,spotify:track:2LO4djxEtCZ72VANAk3AQZ
0.506,0.107,93.971,0.0253,0.1,0.927,4,0.654,7,279893,-5.699,0.205,1,audio_features,spotify:track:2pSEhuPVhatz18cCLs5ZjY
0.452,0.257,73.605,0.0589,0.936,0.514,4,0.416,5,213497,-11.233,0.247,0,audio_features,spotify:track:6NrwVoFmjeNsEtrgZTMo4T
0.221,0.142,96.021,0.0277,0.357,0.0834,4,0.701,7,267985,-12.152,0.329,1,audio_features,spotify:track:4ibSANCIvd6wlm60d1svKM
0.67,0.307,119.965,0.024,0.363,0.605,4,0.671,10,200189,-7.894,0.413,1,audio_features,spotify:track:3YAU0uJk2nPgbJTZDZl9He
0.802,0.0834,120.045,0.0345,0.0314,0.276,4,0.512,4,389000,-3.146,0.0923,0,audio_features,spotify:track:1Hgqz76iMts7Pmf8L9Vj8Y
0.164,0.0898,131.906,0.0319,0.942,0.274,4,0.556,0,287520,-16.073,0.135,1,audio_features,spotify:track:2RNsUbE5KeRMmjliwPzRZG
0.593,0.0725,120.072,0.0362,0.148,0.000234,4,0.576,5,228286,-8.045,0.436,1,audio_features,spotify:track:22wExEiBm8LPmObrR1N5WQ
0.681,0.27,100.001,0.0267,0.264,0.605,4,0.586,3,328000,-6.501,0.361,1,audio_features,spotify:track:3BGaIP4eMAgNTNulEE4A8m
0.652,0.106,84.023,0.0339,0.478,0.28,4,0.53,10,369307,-10.656,0.323,0,audio_features,spotify:track:6B2qxUa7Pt7fCuNllK6TfL
0.16,0.0931,119.999,0.0354,0.796,0.694,4,0.651,4,185757,-19.39,0.0542,1,audio_features,spotify:track:5fwayRiGFLBLacew9DCi09
0.791,0.106,154.053,0.0388,0.164,0.231,4,0.442,2,236613,-5.394,0.59,0,audio_features,spotify:track:0A8P76W8MXeulFGIHNWSG1
0.542,0.326,134.052,0.0273,0.00843,0.000535,4,0.511,0,310000,-8.318,0.274,1,audio_features,spotify:track:7CI3G8yGsE8tGeywhAtrY6
0.856,0.137,151.991,0.033,0.000168,0.821,4,0.493,11,284210,-4.627,0.42,0,audio_features,spotify:track:6AHEtczw5ZnewLxlGxdIvV
0.419,0.0767,110.065,0.0311,0.374,0.142,4,0.437,11,293455,-8.003,0.118,1,audio_features,spotify:track:5jtbhF7zGZR4YRMxhLV4V8
0.905,0.0469,145.039,0.0298,2.57e-05,0.0784,4,0.529,1,187946,-3.253,0.759,1,audio_features,spotify:track:7I1M4XG4UMhLjGpgXkksyp
0.302,0.153,109.971,0.0487,0.00376,0.0189,4,0.623,0,185754,-12.694,0.225,1,audio_features,spotify:track:7FIG9jdfSkky8Ffe7UDbQt
0.595,0.324,132.617,0.0458,0.338,0.0,4,0.465,7,205500,-3.644,0.199,1,audio_features,spotify:track:5qs6o1hw7dCLZhJotgRNfn
0.414,0.0912,80.0,0.0298,0.549,0.579,3,0.65,1,161627,-10.259,0.502,0,audio_features,spotify:track:4AA5ozNiN82e32wy12gCQH
0.304,0.109,116.911,0.0429,0.462,0.000163,4,0.732,2,164103,-10.501,0.276,0,audio_features,spotify:track:6LXrgracWZn23mVyb4imFg
0.591,0.0993,119.973,0.0621,0.772,0.0,4,0.886,1,152000,-8.737,0.544,1,audio_features,spotify:track:5YeQ7fBFgNT6cjwsOFUs2z
0.537,0.287,123.735,0.0305,0.937,0.873,3,0.372,9,212750,-7.623,0.228,1,audio_features,spotify:track:2vWBUC9djv6BtiGlmKiQaH
0.972,0.336,153.043,0.324,0.017,0.0,3,0.444,0,391000,-5.203,0.172,0,audio_features,spotify:track:1FgK0mMs5VAzcKHV9s23rJ
0.944,0.182,140.055,0.106,0.000538,0.0,4,0.493,11,199000,-4.872,0.329,1,audio_features,spotify:track:1ZmH7T5TRGKJP5XZwdv5Tg
0.961,0.465,129.029,0.0547,8.29e-05,2.23e-06,4,0.584,0,210698,-3.203,0.559,1,audio_features,spotify:track:52pbB5WyRc0PudjnQsNmS4
0.92,0.343,135.084,0.0888,3.33e-05,0.0122,4,0.274,8,245267,-4.689,0.162,1,audio_features,spotify:track:7aMZPb71vU9Z4QV8zDd6SV
0.947,0.352,157.415,0.163,0.000102,0.00154,4,0.298,11,266173,-4.322,0.149,0,audio_features,spotify:track:54CVYLbzPYTqM5HHdvXt4O
0.745,0.194,155.066,0.0393,0.000416,6.57e-05,4,0.444,2,212520,-5.069,0.415,0,audio_features,spotify:track:3BLpYtiRZ7ZgBb9Rh6VYaX
0.875,0.415,144.976,0.0413,6.45e-05,0.195,3,0.426,8,328966,-3.635,0.277,1,audio_features,spotify:track:2PRIZQsWK2zUYqrNoS2QXr
0.539,0.0782,139.479,0.0341,0.00072,0.0,4,0.246,7,245027,-4.648,0.296,1,audio_features,spotify:track:1KhGJauAEtlZnm9Wm4zz9x
0.716,0.172,146.987,0.0781,0.655,1.74e-05,4,0.56,2,191183,-5.376,0.449,1,audio_features,spotify:track:5yDcgZ64XVv9TVwh2W3rOa
0.694,0.468,117.962,0.039,0.0566,4.54e-05,4,0.725,10,199167,-5.49,0.819,1,audio_features,spotify:track:5MgXxIwMUkJQlv5WYxlUNS
0.987,0.31,154.998,0.414,2.33e-05,0.848,4,0.231,7,261871,-4.572,0.0668,1,audio_features,spotify:track:76pkodA4d3BtN5scQOH5Wr
0.969,0.347,152.011,0.0866,0.0002,0.00159,4,0.338,4,244934,-2.475,0.177,0,audio_features,spotify:track:3YFGTWbB3npKvYl3kXm5jN
0.764,0.192,112.033,0.0482,0.222,0.00154,4,0.736,8,306429,-6.736,0.404,0,audio_features,spotify:track:64rqvMhAPLLEag310IG3z9
0.833,0.401,175.474,0.0712,0.00624,0.000356,3,0.586,3,166505,-4.946,0.583,1,audio_features,spotify:track:122cwZmPNdzoSZsCZPXg13
0.961,0.0904,116.024,0.0831,0.00022,0.0035,4,0.486,5,249078,-4.234,0.219,0,audio_features,spotify:track:5ArdXT9iSO7mpJycByd0R1
0.941,0.329,152.071,0.0868,5.96e-05,0.909,4,0.376,4,244934,-2.789,0.229,0,audio_features,spotify:track:75M83bdyaDAYRJsaByUa2M
0.838,0.0822,138.379,0.118,2.2e-05,0.7,4,0.28,7,202174,-3.7,0.374,0,audio_features,spotify:track:2Be4fKfSdOYlMN2pk6bQYw
0.333,0.131,82.011,0.0319,0.625,0.627,4,0.558,5,105373,-13.51,0.037,1,audio_features,spotify:track:3d9IACbyBDrRAI9F5gNolI
0.66,0.139,110.072,0.0468,0.0383,0.942,4,0.331,9,144326,-7.779,0.0601,1,audio_features,spotify:track:6LroHKWXb442P5bUI0tALu
0.977,0.349,103.991,0.0719,7.95e-06,0.733,3,0.149,1,315347,-8.172,0.105,0,audio_features,spotify:track:57KTqvjdlHVK6LxC21Mv9H
0.852,0.123,85.951,0.101,0.452,1.89e-05,4,0.422,3,219516,-3.879,0.491,0,audio_features,spotify:track:6cIhdUHLeZ7itkkOg3dhNZ
0.949,0.0802,170.063,0.106,0.153,0.959,4,0.222,7,187480,-3.862,0.111,1,audio_features,spotify:track:43aLxz7IqUEpn2dFqG7aWK
0.447,0.603,119.999,0.0296,0.0523,0.0667,4,0.478,6,128038,-12.098,0.215,0,audio_features,spotify:track:3lO5tKhjrt1ZED3C7huStw
0.552,0.0996,139.844,0.0442,0.197,0.0104,4,0.348,2,261429,-6.376,0.0552,0,audio_features,spotify:track:5JzEFnGLbTTCSJTW5ZmbRa
0.355,0.112,176.094,0.134,0.565,0.113,4,0.59,5,286362,-13.279,0.274,0,audio_features,spotify:track:1LPyWPhlOAjSFDfj5yhhWH
0.468,0.119,100.01,0.0444,0.834,0.863,4,0.645,3,211212,-16.45,0.294,1,audio_features,spotify:track:2Ty4p5YWRwc82zC1WHEafL
0.858,0.342,155.16,0.111,0.115,3.8e-06,4,0.473,11,189484,-4.799,0.277,1,audio_features,spotify:track:0ICNCIl4m3g4xC8zvxCq5f
0.975,0.352,103.036,0.0816,0.003,0.0192,3,0.602,7,264667,-4.511,0.0609,0,audio_features,spotify:track:5WjQUHnZPg0dzKSpwjQDMW
0.765,0.159,132.334,0.0518,0.185,0.0869,3,0.253,1,335427,-6.41,0.231,0,audio_features,spotify:track:5s5waLzz73u8FDzv3rTqAJ
0.587,0.0881,175.897,0.0509,0.000194,0.557,3,0.189,3,552945,-9.206,0.174,1,audio_features,spotify:track:0bKel3VqHu6roTAhRhqYxc
0.666,0.102,163.996,0.0389,0.00312,0.907,4,0.252,9,509000,-7.019,0.0801,1,audio_features,spotify:track:3AL7gqIprtj52RdgTDpFUu
0.477,0.106,126.023,0.0295,0.466,0.946,4,0.538,8,233626,-10.958,0.0711,0,audio_features,spotify:track:3ES9lq8vJ9FxheGU4yIHU4
0.973,0.101,144.994,0.0804,0.00106,0.762,4,0.475,4,365274,-5.955,0.372,1,audio_features,spotify:track:6r6rN3kqXfIZ5q9ISenBvO
0.532,0.105,134.602,0.0316,0.0478,0.808,4,0.392,2,403281,-8.262,0.201,1,audio_features,spotify:track:5iVe06f571wjn8HHPwdgeD
0.245,0.107,134.837,0.0405,0.938,0.00675,3,0.307,11,373938,-14.299,0.156,0,audio_features,spotify:track:2IMR1CK2Iorzo5yQaUr1XS
0.519,0.231,90.967,0.0519,0.0261,0.501,3,0.186,2,872067,-9.051,0.0664,0,audio_features,spotify:track:3AEfjBYZ3Y2sgQZBwyT067
0.873,0.0961,133.018,0.0332,0.031,0.885,4,0.555,0,373858,-5.087,0.345,1,audio_features,spotify:track:4qk9PaFeiMTxCA67UyCIQb
0.894,0.127,91.942,0.0418,0.000261,0.109,4,0.442,7,259520,-3.836,0.399,1,audio_features,spotify:track:6iENYbkeXO848sFHX3HzJE
0.282,0.152,122.007,0.0374,0.319,8.7e-06,4,0.713,5,184345,-15.657,0.403,1,audio_features,spotify:track:4iRhsLc7j6C3oD9AYp6FBS
0.929,0.413,129.875,0.0578,0.115,0.0014,5,0.56,4,148527,-4.999,0.781,0,audio_features,spotify:track:6WWMY8tvo5qPCPrZ3VNsth
0.907,0.0856,94.945,0.0481,0.000157,0.741,4,0.537,7,233200,-4.96,0.193,1,audio_features,spotify:track:02tJP7k7AstDD5wLrRb16H
0.895,0.274,166.169,0.102,0.000311,1.16e-05,4,0.294,2,278105,-4.667,0.441,1,audio_features,spotify:track:7ClS4FdCz9waBZ68pgi1Nf
0.76,0.123,142.987,0.0384,0.26,2.71e-05,4,0.615,7,222708,-5.602,0.623,1,audio_features,spotify:track:4S9tF33xlAHn2P9KxkNqP7
0.237,0.239,123.071,0.0361,0.646,0.0183,4,0.782,6,235613,-11.662,0.451,1,audio_features,spotify:track:5Q3VX5bBEGnDYzvKnNFkK0
0.885,0.209,96.025,0.0385,0.000667,0.00072,4,0.553,0,240006,-4.063,0.484,1,audio_features,spotify:track:6MYzjR2rH0hfz91FsaR1ox
0.909,0.139,102.507,0.0652,0.0115,0.00121,4,0.541,2,268067,-4.639,0.184,1,audio_features,spotify:track:3pUeWeDBE5O7kttWjXFGuQ
0.895,0.167,92.028,0.0317,0.00939,0.0,4,0.563,1,191295,-4.669,0.606,1,audio_features,spotify:track:0uqTwEKTbkuhrn8yGSO6b5
0.894,0.11,120.004,0.0336,0.00464,0.869,4,0.203,1,245903,-7.869,0.466,1,audio_features,spotify:track:60KmSQtSM4pN6RMxpLz684
0.875,0.384,132.099,0.0466,0.000642,0.0156,4,0.461,1,246933,-4.945,0.348,0,audio_features,spotify:track:3oOWbDgCfzrA6F1pSsQOYg
0.732,0.226,97.977,0.0435,0.00287,0.0,4,0.543,8,220255,-5.275,0.435,0,audio_features,spotify:track:6YKkW8xOZemwJuZ6RAfEga
0.817,0.101,136.165,0.0362,0.0331,0.0249,4,0.495,7,293062,-5.691,0.209,1,audio_features,spotify:track:72qQrFGhnnR74kOqrCSmkY
0.487,0.271,139.914,0.033,0.0347,0.897,4,0.655,6,205766,-7.988,0.0454,1,audio_features,spotify:track:0ytvsZOerGzUWfHXVT2Sgy
0.24,0.234,99.02,0.047,0.979,0.866,4,0.641,8,252121,-19.107,0.32,1,audio_features,spotify:track:5VnaOLeK1lKfULuNwet8ck
0.961,0.108,129.979,0.107,0.00126,0.127,1,0.475,11,270181,-4.688,0.232,0,audio_features,spotify:track:18VP4eY3NAuZWzLfpZq5Jt
0.928,0.294,175.396,0.113,0.00264,0.126,4,0.271,11,476316,-3.817,0.435,0,audio_features,spotify:track:3VoIGEd6KW2whXqHQWCbWS
0.981,0.485,112.478,0.108,0.00187,2.25e-06,3,0.586,6,267733,-5.38,0.465,1,audio_features,spotify:track:24Wh7M495ppfWraL9JY43a
0.905,0.147,174.001,0.057,0.138,0.0,5,0.439,7,289587,-5.296,0.472,1,audio_features,spotify:track:2ZmIjZq4rLWH5ooQ8JMeqV
0.303,0.0731,98.952,0.0413,0.845,0.649,4,0.746,0,106686,-14.84,0.211,1,audio_features,spotify:track:42cd8J88yJtpg1NCm5ancy
0.575,0.336,78.546,0.232,0.78,0.0,4,0.627,4,183451,-7.38,0.494,1,audio_features,spotify:track:58Mh6zmqSo9IvysPAXnG0h
0.697,0.175,109.554,0.0435,0.00096,0.147,3,0.355,9,465644,-6.806,0.061,0,audio_features,spotify:track:4CCzAyix84XXL1RyUJDUNc
0.315,0.148,120.033,0.0337,0.608,0.000915,4,0.409,10,306773,-9.543,0.0351,0,audio_features,spotify:track:15u3zKy8BqQzSFUrNFoYSs
0.866,0.103,135.083,0.0608,0.000186,0.484,3,0.174,0,396063,-6.077,0.115,1,audio_features,spotify:track:4201hr4ys7tLmHpkdp8h0N
0.64,0.0726,135.819,0.0435,0.401,0.0,4,0.581,0,207355,-7.575,0.253,1,audio_features,spotify:track:7aWYCfuuit3qG5v4BeV4cS
0.959,0.213,129.983,0.0903,9.35e-05,3.24e-06,4,0.475,11,250146,-4.135,0.135,1,audio_features,spotify:track:1BZ9bUYt4fsF2bLVPZp2aU
0.861,0.0907,135.055,0.0477,0.00329,0.0559,4,0.48,6,349653,-6.836,0.377,1,audio_features,spotify:track:7N0DvWyvki3UkzJLxOoael
0.979,0.318,108.376,0.102,2.68e-05,0.426,4,0.479,2,252933,-3.362,0.495,1,audio_features,spotify:track:4gmH73AYOhokTH7YmZAZvM
0.713,0.4,116.573,0.0355,0.000799,0.00429,4,0.329,7,232788,-4.307,0.196,1,audio_features,spotify:track:3Ouex7134kzqu9nchESZJG
0.926,0.341,106.315,0.0832,0.000534,0.0117,4,0.374,9,478428,-4.947,0.619,1,audio_features,spotify:track:6zNaxiHzLeW389xqBy1Xei
0.853,0.313,137.722,0.0533,0.000413,0.00229,4,0.308,3,489653,-5.926,0.205,0,audio_features,spotify:track:4HG1VtmkmtKIvwng66Kava
0.995,0.156,118.474,0.149,6.56e-05,1.72e-05,4,0.55,7,242328,-1.869,0.212,1,audio_features,spotify:track:7u6p2B6AVAWpHBu6FJtYU0
0.992,0.679,138.443,0.32,0.000101,0.00071,4,0.261,6,255346,-2.653,0.204,1,audio_features,spotify:track:0ubTcFpc9LpnAyp8KaQqNJ
0.764,0.135,132.07,0.0436,0.0512,0.717,4,0.559,10,465511,-7.69,0.213,0,audio_features,spotify:track:2sqvZtXVlH7Mg0NJ7gi513
0.994,0.0986,175.05,0.0928,8.26e-05,6.55e-05,4,0.439,6,301274,-3.114,0.415,1,audio_features,spotify:track:3oJ5DWtDURyCgvMVG5XWTL
0.966,0.552,160.044,0.137,3.76e-06,0.372,4,0.341,5,377240,-7.779,0.151,1,audio_features,spotify:track:74SJpcxfVHCENjUIr1p3cL
0.782,0.207,150.034,0.092,0.0311,6.29e-05,4,0.553,7,223500,-7.264,0.365,0,audio_features,spotify:track:4Q5p8fBBYbu1eprqMrE9Lq
0.925,0.204,150.972,0.05,0.000618,0.828,4,0.324,4,313631,-6.774,0.687,0,audio_features,spotify:track:5uhMjQlGtZtox0ArFuMlCB
0.646,0.111,132.065,0.0286,0.14,0.136,4,0.336,1,433194,-8.023,0.0564,1,audio_features,spotify:track:2mtmAFPdJuqunoCCruYYhA
0.49,0.115,122.042,0.0285,0.816,0.00169,4,0.572,8,260210,-7.209,0.313,1,audio_features,spotify:track:5tVtDLvrpsn4hhpMkipK1j
0.916,0.108,196.033,0.0792,0.000633,8.58e-06,4,0.319,6,243673,-4.344,0.239,1,audio_features,spotify:track:1QIAeSRSjY7fpm2FadP38S
0.697,0.0636,130.98,0.0343,0.000214,1.46e-05,3,0.552,2,225636,-6.547,0.504,1,audio_features,spotify:track:4yHp3M1OgsygFuCY2Cv646
